Path	Type	Full Address	Device Offset	Mode	Bit Offset	Bit Size	Enum	Description
TimeToolDev.Hardware.AxiPcieCore.DmaObAxisMon.FrameRateMin[0]	<class 'pyrogue._Variable.RemoteVariable'>	0x70018	0x18	RO	[0]	[32]	None	Min Frame Rate
TimeToolDev.Hardware.AxiPcieCore.DmaObAxisMon.Bandwidth[0]Raw	<class 'pyrogue._Variable.RemoteVariable'>	0x7001c	0x1c	RO	[0]	[64]	None	Current Bandwidth
TimeToolDev.Hardware.AxiPcieCore.DmaObAxisMon.BandwidthMax[0]Raw	<class 'pyrogue._Variable.RemoteVariable'>	0x70024	0x24	RO	[0]	[64]	None	Max Bandwidth
TimeToolDev.Hardware.AxiPcieCore.DmaObAxisMon.BandwidthMin[0]Raw	<class 'pyrogue._Variable.RemoteVariable'>	0x7002c	0x2c	RO	[0]	[64]	None	Min Bandwidth
TimeToolDev.Hardware.PgpMon[0].Loopback	<class 'pyrogue._Variable.RemoteVariable'>	0x80000c	0xc	RW	[0]	[3]	{0: 'No', 1: 'Near-end PCS', 2: 'Near-end PMA', 4: 'Far-end PMA', 6: 'Far-end PCS'}	GT Loopback Mode
TimeToolDev.Hardware.PgpMon[0].LocData	<class 'pyrogue._Variable.RemoteVariable'>	0x800010	0x10	RW	[0]	[8]	None	Sideband data to transmit
TimeToolDev.Hardware.PgpMon[0].LocDataEn	<class 'pyrogue._Variable.RemoteVariable'>	0x800010	0x10	RW	[8]	[1]	{False: 'False', True: 'True'}	Enable sideband data to transmit
TimeToolDev.Hardware.PgpMon[0].AutoStatus	<class 'pyrogue._Variable.RemoteVariable'>	0x800014	0x14	RW	[0]	[1]	{False: 'False', True: 'True'}	Auto Status Send Enable (PPI)
TimeToolDev.Hardware.PgpMon[0].RxPhyReady	<class 'pyrogue._Variable.RemoteVariable'>	0x800020	0x20	RO	[0]	[1]	{False: 'False', True: 'True'}	RX Phy is Ready
TimeToolDev.Hardware.PgpMon[0].TxPhyReady	<class 'pyrogue._Variable.RemoteVariable'>	0x800020	0x20	RO	[1]	[1]	{False: 'False', True: 'True'}	TX Phy is Ready
TimeToolDev.Hardware.PgpMon[0].RxLocalLinkReady	<class 'pyrogue._Variable.RemoteVariable'>	0x800020	0x20	RO	[2]	[1]	{False: 'False', True: 'True'}	Rx Local Link Ready
TimeToolDev.Hardware.PgpMon[0].RxRemLinkReady	<class 'pyrogue._Variable.RemoteVariable'>	0x800020	0x20	RO	[3]	[1]	{False: 'False', True: 'True'}	Rx Remote Link Ready
TimeToolDev.Hardware.PgpMon[0].TxLinkReady	<class 'pyrogue._Variable.RemoteVariable'>	0x800020	0x20	RO	[4]	[1]	{False: 'False', True: 'True'}	Tx Link Ready
TimeToolDev.Hardware.PgpMon[0].RxLinkPolarity	<class 'pyrogue._Variable.RemoteVariable'>	0x800020	0x20	RO	[8]	[2]	None	Rx Link Polarity
TimeToolDev.Hardware.PgpMon[0].RxRemPause	<class 'pyrogue._Variable.RemoteVariable'>	0x800020	0x20	RO	[12]	[4]	None	RX Remote Pause Asserted
TimeToolDev.Hardware.PgpMon[0].TxLocPause	<class 'pyrogue._Variable.RemoteVariable'>	0x800020	0x20	RO	[16]	[4]	None	Tx Local Pause Asserted
TimeToolDev.Hardware.PgpMon[0].RxRemOverflow	<class 'pyrogue._Variable.RemoteVariable'>	0x800020	0x20	RO	[20]	[4]	None	Received remote overflow flag
TimeToolDev.Hardware.PgpMon[0].TxLocOverflow	<class 'pyrogue._Variable.RemoteVariable'>	0x800020	0x20	RO	[24]	[4]	None	Received local overflow flag
TimeToolDev.Hardware.PgpMon[0].RxRemLinkData	<class 'pyrogue._Variable.RemoteVariable'>	0x800024	0x24	RO	[0]	[8]	None	
TimeToolDev.Hardware.PgpMon[0].RxCellErrorCount	<class 'pyrogue._Variable.RemoteVariable'>	0x800028	0x28	RO	[0]	[32]	None	
TimeToolDev.Hardware.PgpMon[0].RxLinkDownCount	<class 'pyrogue._Variable.RemoteVariable'>	0x80002c	0x2c	RO	[0]	[32]	None	
TimeToolDev.Hardware.PgpMon[0].RxLinkErrorCount	<class 'pyrogue._Variable.RemoteVariable'>	0x800030	0x30	RO	[0]	[32]	None	
TimeToolDev.Hardware.PgpMon[0].RxRemOverflow0Count	<class 'pyrogue._Variable.RemoteVariable'>	0x800034	0x34	RO	[0]	[32]	None	
TimeToolDev.Hardware.PgpMon[0].RxRemOverflow1Count	<class 'pyrogue._Variable.RemoteVariable'>	0x800038	0x38	RO	[0]	[32]	None	
TimeToolDev.Hardware.PgpMon[0].RxRemOverflow2Count	<class 'pyrogue._Variable.RemoteVariable'>	0x80003c	0x3c	RO	[0]	[32]	None	
TimeToolDev.Hardware.PgpMon[0].RxRemOverflow3Count	<class 'pyrogue._Variable.RemoteVariable'>	0x800040	0x40	RO	[0]	[32]	None	
TimeToolDev.Hardware.PgpMon[0].RxFrameErrorCount	<class 'pyrogue._Variable.RemoteVariable'>	0x800044	0x44	RO	[0]	[32]	None	
TimeToolDev.Hardware.PgpMon[0].RxFrameCount	<class 'pyrogue._Variable.RemoteVariable'>	0x800048	0x48	RO	[0]	[32]	None	
TimeToolDev.Hardware.PgpMon[0].TxLocOverflow0Count	<class 'pyrogue._Variable.RemoteVariable'>	0x80004c	0x4c	RO	[0]	[32]	None	
TimeToolDev.Hardware.PgpMon[0].TxLocOverflow1Count	<class 'pyrogue._Variable.RemoteVariable'>	0x800050	0x50	RO	[0]	[32]	None	
TimeToolDev.Hardware.PgpMon[0].TxLocOverflow2Count	<class 'pyrogue._Variable.RemoteVariable'>	0x800054	0x54	RO	[0]	[32]	None	
TimeToolDev.Hardware.PgpMon[0].TxLocOverflow3Count	<class 'pyrogue._Variable.RemoteVariable'>	0x800058	0x58	RO	[0]	[32]	None	
TimeToolDev.Hardware.PgpMon[0].TxFrameErrorCount	<class 'pyrogue._Variable.RemoteVariable'>	0x80005c	0x5c	RO	[0]	[32]	None	
TimeToolDev.Hardware.PgpMon[0].TxFrameCount	<class 'pyrogue._Variable.RemoteVariable'>	0x800060	0x60	RO	[0]	[32]	None	
TimeToolDev.Hardware.PgpMon[0].LastTxOpCode	<class 'pyrogue._Variable.RemoteVariable'>	0x800070	0x70	RO	[0]	[8]	None	
TimeToolDev.Hardware.PgpMon[0].LastRxOpCode	<class 'pyrogue._Variable.RemoteVariable'>	0x800074	0x74	RO	[0]	[8]	None	
TimeToolDev.Hardware.PgpMon[0].TxOpCodeCount	<class 'pyrogue._Variable.RemoteVariable'>	0x800078	0x78	RO	[0]	[8]	None	
TimeToolDev.Hardware.PgpMon[0].RxOpCodeCount	<class 'pyrogue._Variable.RemoteVariable'>	0x80007c	0x7c	RO	[0]	[8]	None	
TimeToolDev.Hardware.PgpMon[0].CountReset	<class 'pyrogue._Command.RemoteCommand'>	0x800000	0x0	WO	[0]	[1]	None	
TimeToolDev.Hardware.PgpMon[0].ResetRx	<class 'pyrogue._Command.RemoteCommand'>	0x800004	0x4	WO	[0]	[1]	None	
TimeToolDev.Hardware.PgpMon[0].ResetTx	<class 'pyrogue._Command.RemoteCommand'>	0x800004	0x4	WO	[1]	[1]	None	
TimeToolDev.Hardware.PgpMon[0].ResetGt	<class 'pyrogue._Command.RemoteCommand'>	0x800004	0x4	WO	[2]	[1]	None	
TimeToolDev.Hardware.PgpMon[0].Flush	<class 'pyrogue._Command.RemoteCommand'>	0x800008	0x8	WO	[0]	[1]	None	
TimeToolDev.Hardware.PgpMon[0].RxClkFreqRaw	<class 'pyrogue._Variable.RemoteVariable'>	0x800064	0x64	RO	[0]	[32]	None	
TimeToolDev.Hardware.PgpMon[0].TxClkFreqRaw	<class 'pyrogue._Variable.RemoteVariable'>	0x800068	0x68	RO	[0]	[32]	None	
TimeToolDev.Hardware.PgpTxAxisMon[0].CntRst	<class 'pyrogue._Variable.RemoteVariable'>	0x802000	0x0	WO	[0]	[32]	None	Counter Reset
TimeToolDev.Hardware.PgpTxAxisMon[0].FrameRate[0]	<class 'pyrogue._Variable.RemoteVariable'>	0x802010	0x10	RO	[0]	[32]	None	Current Frame Rate
TimeToolDev.Hardware.PgpTxAxisMon[0].FrameRateMax[0]	<class 'pyrogue._Variable.RemoteVariable'>	0x802014	0x14	RO	[0]	[32]	None	Max Frame Rate
TimeToolDev.Hardware.PgpTxAxisMon[0].FrameRateMin[0]	<class 'pyrogue._Variable.RemoteVariable'>	0x802018	0x18	RO	[0]	[32]	None	Min Frame Rate
TimeToolDev.Hardware.PgpTxAxisMon[0].Bandwidth[0]Raw	<class 'pyrogue._Variable.RemoteVariable'>	0x80201c	0x1c	RO	[0]	[64]	None	Current Bandwidth
TimeToolDev.Hardware.PgpTxAxisMon[0].BandwidthMax[0]Raw	<class 'pyrogue._Variable.RemoteVariable'>	0x802024	0x24	RO	[0]	[64]	None	Max Bandwidth
TimeToolDev.Hardware.PgpTxAxisMon[0].BandwidthMin[0]Raw	<class 'pyrogue._Variable.RemoteVariable'>	0x80202c	0x2c	RO	[0]	[64]	None	Min Bandwidth
TimeToolDev.Hardware.PgpTxAxisMon[0].FrameRate[1]	<class 'pyrogue._Variable.RemoteVariable'>	0x802040	0x40	RO	[0]	[32]	None	Current Frame Rate
TimeToolDev.Hardware.PgpTxAxisMon[0].FrameRateMax[1]	<class 'pyrogue._Variable.RemoteVariable'>	0x802044	0x44	RO	[0]	[32]	None	Max Frame Rate
TimeToolDev.Hardware.PgpTxAxisMon[0].FrameRateMin[1]	<class 'pyrogue._Variable.RemoteVariable'>	0x802048	0x48	RO	[0]	[32]	None	Min Frame Rate
TimeToolDev.Hardware.PgpTxAxisMon[0].Bandwidth[1]Raw	<class 'pyrogue._Variable.RemoteVariable'>	0x80204c	0x4c	RO	[0]	[64]	None	Current Bandwidth
TimeToolDev.Hardware.PgpTxAxisMon[0].BandwidthMax[1]Raw	<class 'pyrogue._Variable.RemoteVariable'>	0x802054	0x54	RO	[0]	[64]	None	Max Bandwidth
TimeToolDev.Hardware.PgpTxAxisMon[0].BandwidthMin[1]Raw	<class 'pyrogue._Variable.RemoteVariable'>	0x80205c	0x5c	RO	[0]	[64]	None	Min Bandwidth
TimeToolDev.Hardware.PgpTxAxisMon[0].FrameRate[2]	<class 'pyrogue._Variable.RemoteVariable'>	0x802070	0x70	RO	[0]	[32]	None	Current Frame Rate
TimeToolDev.Hardware.PgpTxAxisMon[0].FrameRateMax[2]	<class 'pyrogue._Variable.RemoteVariable'>	0x802074	0x74	RO	[0]	[32]	None	Max Frame Rate
TimeToolDev.Hardware.PgpTxAxisMon[0].FrameRateMin[2]	<class 'pyrogue._Variable.RemoteVariable'>	0x802078	0x78	RO	[0]	[32]	None	Min Frame Rate
TimeToolDev.Hardware.PgpTxAxisMon[0].Bandwidth[2]Raw	<class 'pyrogue._Variable.RemoteVariable'>	0x80207c	0x7c	RO	[0]	[64]	None	Current Bandwidth
TimeToolDev.Hardware.PgpTxAxisMon[0].BandwidthMax[2]Raw	<class 'pyrogue._Variable.RemoteVariable'>	0x802084	0x84	RO	[0]	[64]	None	Max Bandwidth
TimeToolDev.Hardware.PgpTxAxisMon[0].BandwidthMin[2]Raw	<class 'pyrogue._Variable.RemoteVariable'>	0x80208c	0x8c	RO	[0]	[64]	None	Min Bandwidth
TimeToolDev.Hardware.PgpTxAxisMon[0].FrameRate[3]	<class 'pyrogue._Variable.RemoteVariable'>	0x8020a0	0xa0	RO	[0]	[32]	None	Current Frame Rate
TimeToolDev.Hardware.PgpTxAxisMon[0].FrameRateMax[3]	<class 'pyrogue._Variable.RemoteVariable'>	0x8020a4	0xa4	RO	[0]	[32]	None	Max Frame Rate
TimeToolDev.Hardware.PgpTxAxisMon[0].FrameRateMin[3]	<class 'pyrogue._Variable.RemoteVariable'>	0x8020a8	0xa8	RO	[0]	[32]	None	Min Frame Rate
TimeToolDev.Hardware.PgpTxAxisMon[0].Bandwidth[3]Raw	<class 'pyrogue._Variable.RemoteVariable'>	0x8020ac	0xac	RO	[0]	[64]	None	Current Bandwidth
TimeToolDev.Hardware.PgpTxAxisMon[0].BandwidthMax[3]Raw	<class 'pyrogue._Variable.RemoteVariable'>	0x8020b4	0xb4	RO	[0]	[64]	None	Max Bandwidth
TimeToolDev.Hardware.PgpTxAxisMon[0].BandwidthMin[3]Raw	<class 'pyrogue._Variable.RemoteVariable'>	0x8020bc	0xbc	RO	[0]	[64]	None	Min Bandwidth
TimeToolDev.Hardware.PgpRxAxisMon[0].CntRst	<class 'pyrogue._Variable.RemoteVariable'>	0x804000	0x0	WO	[0]	[32]	None	Counter Reset
TimeToolDev.Hardware.PgpRxAxisMon[0].FrameRate[0]	<class 'pyrogue._Variable.RemoteVariable'>	0x804010	0x10	RO	[0]	[32]	None	Current Frame Rate
TimeToolDev.Hardware.PgpRxAxisMon[0].FrameRateMax[0]	<class 'pyrogue._Variable.RemoteVariable'>	0x804014	0x14	RO	[0]	[32]	None	Max Frame Rate
TimeToolDev.Hardware.PgpRxAxisMon[0].FrameRateMin[0]	<class 'pyrogue._Variable.RemoteVariable'>	0x804018	0x18	RO	[0]	[32]	None	Min Frame Rate
TimeToolDev.Hardware.PgpRxAxisMon[0].Bandwidth[0]Raw	<class 'pyrogue._Variable.RemoteVariable'>	0x80401c	0x1c	RO	[0]	[64]	None	Current Bandwidth
TimeToolDev.Hardware.PgpRxAxisMon[0].BandwidthMax[0]Raw	<class 'pyrogue._Variable.RemoteVariable'>	0x804024	0x24	RO	[0]	[64]	None	Max Bandwidth
TimeToolDev.Hardware.PgpRxAxisMon[0].BandwidthMin[0]Raw	<class 'pyrogue._Variable.RemoteVariable'>	0x80402c	0x2c	RO	[0]	[64]	None	Min Bandwidth
TimeToolDev.Hardware.PgpRxAxisMon[0].FrameRate[1]	<class 'pyrogue._Variable.RemoteVariable'>	0x804040	0x40	RO	[0]	[32]	None	Current Frame Rate
TimeToolDev.Hardware.PgpRxAxisMon[0].FrameRateMax[1]	<class 'pyrogue._Variable.RemoteVariable'>	0x804044	0x44	RO	[0]	[32]	None	Max Frame Rate
TimeToolDev.Hardware.PgpRxAxisMon[0].FrameRateMin[1]	<class 'pyrogue._Variable.RemoteVariable'>	0x804048	0x48	RO	[0]	[32]	None	Min Frame Rate
TimeToolDev.Hardware.PgpRxAxisMon[0].Bandwidth[1]Raw	<class 'pyrogue._Variable.RemoteVariable'>	0x80404c	0x4c	RO	[0]	[64]	None	Current Bandwidth
TimeToolDev.Hardware.PgpRxAxisMon[0].BandwidthMax[1]Raw	<class 'pyrogue._Variable.RemoteVariable'>	0x804054	0x54	RO	[0]	[64]	None	Max Bandwidth
TimeToolDev.Hardware.PgpRxAxisMon[0].BandwidthMin[1]Raw	<class 'pyrogue._Variable.RemoteVariable'>	0x80405c	0x5c	RO	[0]	[64]	None	Min Bandwidth
TimeToolDev.Hardware.PgpRxAxisMon[0].FrameRate[2]	<class 'pyrogue._Variable.RemoteVariable'>	0x804070	0x70	RO	[0]	[32]	None	Current Frame Rate
TimeToolDev.Hardware.PgpRxAxisMon[0].FrameRateMax[2]	<class 'pyrogue._Variable.RemoteVariable'>	0x804074	0x74	RO	[0]	[32]	None	Max Frame Rate
TimeToolDev.Hardware.PgpRxAxisMon[0].FrameRateMin[2]	<class 'pyrogue._Variable.RemoteVariable'>	0x804078	0x78	RO	[0]	[32]	None	Min Frame Rate
TimeToolDev.Hardware.PgpRxAxisMon[0].Bandwidth[2]Raw	<class 'pyrogue._Variable.RemoteVariable'>	0x80407c	0x7c	RO	[0]	[64]	None	Current Bandwidth
TimeToolDev.Hardware.PgpRxAxisMon[0].BandwidthMax[2]Raw	<class 'pyrogue._Variable.RemoteVariable'>	0x804084	0x84	RO	[0]	[64]	None	Max Bandwidth
TimeToolDev.Hardware.PgpRxAxisMon[0].BandwidthMin[2]Raw	<class 'pyrogue._Variable.RemoteVariable'>	0x80408c	0x8c	RO	[0]	[64]	None	Min Bandwidth
TimeToolDev.Hardware.PgpRxAxisMon[0].FrameRate[3]	<class 'pyrogue._Variable.RemoteVariable'>	0x8040a0	0xa0	RO	[0]	[32]	None	Current Frame Rate
TimeToolDev.Hardware.PgpRxAxisMon[0].FrameRateMax[3]	<class 'pyrogue._Variable.RemoteVariable'>	0x8040a4	0xa4	RO	[0]	[32]	None	Max Frame Rate
TimeToolDev.Hardware.PgpRxAxisMon[0].FrameRateMin[3]	<class 'pyrogue._Variable.RemoteVariable'>	0x8040a8	0xa8	RO	[0]	[32]	None	Min Frame Rate
TimeToolDev.Hardware.PgpRxAxisMon[0].Bandwidth[3]Raw	<class 'pyrogue._Variable.RemoteVariable'>	0x8040ac	0xac	RO	[0]	[64]	None	Current Bandwidth
TimeToolDev.Hardware.PgpRxAxisMon[0].BandwidthMax[3]Raw	<class 'pyrogue._Variable.RemoteVariable'>	0x8040b4	0xb4	RO	[0]	[64]	None	Max Bandwidth
TimeToolDev.Hardware.PgpRxAxisMon[0].BandwidthMin[3]Raw	<class 'pyrogue._Variable.RemoteVariable'>	0x8040bc	0xbc	RO	[0]	[64]	None	Min Bandwidth
TimeToolDev.Hardware.Timing.GthRxAlignCheck[0].PhaseCount[0]	<class 'pyrogue._Variable.RemoteVariable'>	0x900000	0x0	RO	[0]	[32]	None	Timing frame phase
TimeToolDev.Hardware.Timing.GthRxAlignCheck[0].PhaseCount[1]	<class 'pyrogue._Variable.RemoteVariable'>	0x900004	0x4	RO	[0]	[32]	None	Timing frame phase
TimeToolDev.Hardware.Timing.GthRxAlignCheck[0].PhaseCount[2]	<class 'pyrogue._Variable.RemoteVariable'>	0x900008	0x8	RO	[0]	[32]	None	Timing frame phase
TimeToolDev.Hardware.Timing.GthRxAlignCheck[0].PhaseCount[3]	<class 'pyrogue._Variable.RemoteVariable'>	0x90000c	0xc	RO	[0]	[32]	None	Timing frame phase
TimeToolDev.Hardware.Timing.GthRxAlignCheck[0].PhaseCount[4]	<class 'pyrogue._Variable.RemoteVariable'>	0x900010	0x10	RO	[0]	[32]	None	Timing frame phase
TimeToolDev.Hardware.Timing.GthRxAlignCheck[0].PhaseCount[5]	<class 'pyrogue._Variable.RemoteVariable'>	0x900014	0x14	RO	[0]	[32]	None	Timing frame phase
TimeToolDev.Hardware.Timing.GthRxAlignCheck[0].PhaseCount[6]	<class 'pyrogue._Variable.RemoteVariable'>	0x900018	0x18	RO	[0]	[32]	None	Timing frame phase
TimeToolDev.Hardware.Timing.GthRxAlignCheck[0].PhaseCount[7]	<class 'pyrogue._Variable.RemoteVariable'>	0x90001c	0x1c	RO	[0]	[32]	None	Timing frame phase
TimeToolDev.Hardware.Timing.GthRxAlignCheck[0].PhaseCount[8]	<class 'pyrogue._Variable.RemoteVariable'>	0x900020	0x20	RO	[0]	[32]	None	Timing frame phase
TimeToolDev.Hardware.Timing.GthRxAlignCheck[0].PhaseCount[9]	<class 'pyrogue._Variable.RemoteVariable'>	0x900024	0x24	RO	[0]	[32]	None	Timing frame phase
TimeToolDev.Hardware.Timing.GthRxAlignCheck[0].PhaseCount[10]	<class 'pyrogue._Variable.RemoteVariable'>	0x900028	0x28	RO	[0]	[32]	None	Timing frame phase
TimeToolDev.Hardware.Timing.GthRxAlignCheck[0].PhaseCount[11]	<class 'pyrogue._Variable.RemoteVariable'>	0x90002c	0x2c	RO	[0]	[32]	None	Timing frame phase
TimeToolDev.Hardware.Timing.GthRxAlignCheck[0].PhaseCount[12]	<class 'pyrogue._Variable.RemoteVariable'>	0x900030	0x30	RO	[0]	[32]	None	Timing frame phase
TimeToolDev.Hardware.Timing.GthRxAlignCheck[0].PhaseCount[13]	<class 'pyrogue._Variable.RemoteVariable'>	0x900034	0x34	RO	[0]	[32]	None	Timing frame phase
TimeToolDev.Hardware.Timing.GthRxAlignCheck[0].PhaseCount[14]	<class 'pyrogue._Variable.RemoteVariable'>	0x900038	0x38	RO	[0]	[32]	None	Timing frame phase
TimeToolDev.Hardware.Timing.GthRxAlignCheck[0].PhaseCount[15]	<class 'pyrogue._Variable.RemoteVariable'>	0x90003c	0x3c	RO	[0]	[32]	None	Timing frame phase
TimeToolDev.Hardware.Timing.GthRxAlignCheck[0].PhaseCount[16]	<class 'pyrogue._Variable.RemoteVariable'>	0x900040	0x40	RO	[0]	[32]	None	Timing frame phase
TimeToolDev.Hardware.Timing.GthRxAlignCheck[0].PhaseCount[17]	<class 'pyrogue._Variable.RemoteVariable'>	0x900044	0x44	RO	[0]	[32]	None	Timing frame phase
TimeToolDev.Hardware.Timing.GthRxAlignCheck[0].PhaseCount[18]	<class 'pyrogue._Variable.RemoteVariable'>	0x900048	0x48	RO	[0]	[32]	None	Timing frame phase
TimeToolDev.Hardware.Timing.GthRxAlignCheck[0].PhaseCount[19]	<class 'pyrogue._Variable.RemoteVariable'>	0x90004c	0x4c	RO	[0]	[32]	None	Timing frame phase
TimeToolDev.Hardware.Timing.GthRxAlignCheck[0].PhaseCount[20]	<class 'pyrogue._Variable.RemoteVariable'>	0x900050	0x50	RO	[0]	[32]	None	Timing frame phase
TimeToolDev.Hardware.Timing.GthRxAlignCheck[0].PhaseCount[21]	<class 'pyrogue._Variable.RemoteVariable'>	0x900054	0x54	RO	[0]	[32]	None	Timing frame phase
TimeToolDev.Hardware.Timing.GthRxAlignCheck[0].PhaseCount[22]	<class 'pyrogue._Variable.RemoteVariable'>	0x900058	0x58	RO	[0]	[32]	None	Timing frame phase
TimeToolDev.Hardware.Timing.GthRxAlignCheck[0].PhaseCount[23]	<class 'pyrogue._Variable.RemoteVariable'>	0x90005c	0x5c	RO	[0]	[32]	None	Timing frame phase
TimeToolDev.Hardware.Timing.GthRxAlignCheck[0].PhaseCount[24]	<class 'pyrogue._Variable.RemoteVariable'>	0x900060	0x60	RO	[0]	[32]	None	Timing frame phase
TimeToolDev.Hardware.Timing.GthRxAlignCheck[0].PhaseCount[25]	<class 'pyrogue._Variable.RemoteVariable'>	0x900064	0x64	RO	[0]	[32]	None	Timing frame phase
TimeToolDev.Hardware.Timing.GthRxAlignCheck[0].PhaseCount[26]	<class 'pyrogue._Variable.RemoteVariable'>	0x900068	0x68	RO	[0]	[32]	None	Timing frame phase
TimeToolDev.Hardware.Timing.GthRxAlignCheck[0].PhaseCount[27]	<class 'pyrogue._Variable.RemoteVariable'>	0x90006c	0x6c	RO	[0]	[32]	None	Timing frame phase
TimeToolDev.Hardware.Timing.GthRxAlignCheck[0].PhaseCount[28]	<class 'pyrogue._Variable.RemoteVariable'>	0x900070	0x70	RO	[0]	[32]	None	Timing frame phase
TimeToolDev.Hardware.Timing.GthRxAlignCheck[0].PhaseCount[29]	<class 'pyrogue._Variable.RemoteVariable'>	0x900074	0x74	RO	[0]	[32]	None	Timing frame phase
TimeToolDev.Hardware.Timing.GthRxAlignCheck[0].PhaseCount[30]	<class 'pyrogue._Variable.RemoteVariable'>	0x900078	0x78	RO	[0]	[32]	None	Timing frame phase
TimeToolDev.Hardware.Timing.GthRxAlignCheck[0].PhaseCount[31]	<class 'pyrogue._Variable.RemoteVariable'>	0x90007c	0x7c	RO	[0]	[32]	None	Timing frame phase
TimeToolDev.Hardware.Timing.GthRxAlignCheck[0].PhaseCount[32]	<class 'pyrogue._Variable.RemoteVariable'>	0x900080	0x80	RO	[0]	[32]	None	Timing frame phase
TimeToolDev.Hardware.Timing.GthRxAlignCheck[0].PhaseCount[33]	<class 'pyrogue._Variable.RemoteVariable'>	0x900084	0x84	RO	[0]	[32]	None	Timing frame phase
TimeToolDev.Hardware.Timing.GthRxAlignCheck[0].PhaseCount[34]	<class 'pyrogue._Variable.RemoteVariable'>	0x900088	0x88	RO	[0]	[32]	None	Timing frame phase
TimeToolDev.Hardware.Timing.GthRxAlignCheck[0].PhaseCount[35]	<class 'pyrogue._Variable.RemoteVariable'>	0x90008c	0x8c	RO	[0]	[32]	None	Timing frame phase
TimeToolDev.Hardware.Timing.GthRxAlignCheck[0].PhaseCount[36]	<class 'pyrogue._Variable.RemoteVariable'>	0x900090	0x90	RO	[0]	[32]	None	Timing frame phase
TimeToolDev.Hardware.Timing.GthRxAlignCheck[0].PhaseCount[37]	<class 'pyrogue._Variable.RemoteVariable'>	0x900094	0x94	RO	[0]	[32]	None	Timing frame phase
TimeToolDev.Hardware.Timing.GthRxAlignCheck[0].PhaseCount[38]	<class 'pyrogue._Variable.RemoteVariable'>	0x900098	0x98	RO	[0]	[32]	None	Timing frame phase
TimeToolDev.Hardware.Timing.GthRxAlignCheck[0].PhaseCount[39]	<class 'pyrogue._Variable.RemoteVariable'>	0x90009c	0x9c	RO	[0]	[32]	None	Timing frame phase
TimeToolDev.Hardware.Timing.GthRxAlignCheck[0].PhaseCount[40]	<class 'pyrogue._Variable.RemoteVariable'>	0x9000a0	0xa0	RO	[0]	[32]	None	Timing frame phase
TimeToolDev.Hardware.Timing.GthRxAlignCheck[0].PhaseCount[41]	<class 'pyrogue._Variable.RemoteVariable'>	0x9000a4	0xa4	RO	[0]	[32]	None	Timing frame phase
TimeToolDev.Hardware.Timing.GthRxAlignCheck[0].PhaseCount[42]	<class 'pyrogue._Variable.RemoteVariable'>	0x9000a8	0xa8	RO	[0]	[32]	None	Timing frame phase
TimeToolDev.Hardware.Timing.GthRxAlignCheck[0].PhaseCount[43]	<class 'pyrogue._Variable.RemoteVariable'>	0x9000ac	0xac	RO	[0]	[32]	None	Timing frame phase
TimeToolDev.Hardware.Timing.GthRxAlignCheck[0].PhaseCount[44]	<class 'pyrogue._Variable.RemoteVariable'>	0x9000b0	0xb0	RO	[0]	[32]	None	Timing frame phase
TimeToolDev.Hardware.Timing.GthRxAlignCheck[0].PhaseCount[45]	<class 'pyrogue._Variable.RemoteVariable'>	0x9000b4	0xb4	RO	[0]	[32]	None	Timing frame phase
TimeToolDev.Hardware.Timing.GthRxAlignCheck[0].PhaseCount[46]	<class 'pyrogue._Variable.RemoteVariable'>	0x9000b8	0xb8	RO	[0]	[32]	None	Timing frame phase
TimeToolDev.Hardware.Timing.GthRxAlignCheck[0].PhaseCount[47]	<class 'pyrogue._Variable.RemoteVariable'>	0x9000bc	0xbc	RO	[0]	[32]	None	Timing frame phase
TimeToolDev.Hardware.Timing.GthRxAlignCheck[0].PhaseCount[48]	<class 'pyrogue._Variable.RemoteVariable'>	0x9000c0	0xc0	RO	[0]	[32]	None	Timing frame phase
TimeToolDev.Hardware.Timing.GthRxAlignCheck[0].PhaseCount[49]	<class 'pyrogue._Variable.RemoteVariable'>	0x9000c4	0xc4	RO	[0]	[32]	None	Timing frame phase
TimeToolDev.Hardware.Timing.GthRxAlignCheck[0].PhaseCount[50]	<class 'pyrogue._Variable.RemoteVariable'>	0x9000c8	0xc8	RO	[0]	[32]	None	Timing frame phase
TimeToolDev.Hardware.Timing.GthRxAlignCheck[0].PhaseCount[51]	<class 'pyrogue._Variable.RemoteVariable'>	0x9000cc	0xcc	RO	[0]	[32]	None	Timing frame phase
TimeToolDev.Hardware.Timing.GthRxAlignCheck[0].PhaseCount[52]	<class 'pyrogue._Variable.RemoteVariable'>	0x9000d0	0xd0	RO	[0]	[32]	None	Timing frame phase
TimeToolDev.Hardware.Timing.GthRxAlignCheck[0].PhaseCount[53]	<class 'pyrogue._Variable.RemoteVariable'>	0x9000d4	0xd4	RO	[0]	[32]	None	Timing frame phase
TimeToolDev.Hardware.Timing.GthRxAlignCheck[0].PhaseCount[54]	<class 'pyrogue._Variable.RemoteVariable'>	0x9000d8	0xd8	RO	[0]	[32]	None	Timing frame phase
TimeToolDev.Hardware.Timing.GthRxAlignCheck[0].PhaseCount[55]	<class 'pyrogue._Variable.RemoteVariable'>	0x9000dc	0xdc	RO	[0]	[32]	None	Timing frame phase
